totalyearlycompensation,yearsofexperience,yearsatcompany,is_female,is_faang,Data Scientist,Hardware Engineer,Product Designer,Product Manager,Software Engineer,Software Engineering Manager,Solution Architect,Technical Program Manager,education_enc,CA,MA,NY,WA
176000,5.0,1.0,1,1,1,0,0,0,0,0,0,0,3.0,0,0,0,1
400000,17.0,5.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
230000,17.0,1.0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,0
270000,8.0,8.0,0,1,0,0,0,0,0,1,0,0,3.0,0,0,0,1
282000,6.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
240000,15.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
190000,5.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
108000,1.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0
400000,8.0,4.0,0,0,0,0,0,1,0,0,0,0,3.0,1,0,0,0
210000,7.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
280000,4.0,1.0,0,0,1,0,0,0,0,0,0,0,4.0,1,0,0,0
170000,4.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
290000,15.0,4.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
285000,10.0,4.0,0,1,0,0,0,0,0,0,1,0,4.0,0,0,0,1
770000,19.0,2.0,0,0,0,0,0,0,0,1,0,0,3.0,1,0,0,0
268000,5.0,1.0,1,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
190000,2.0,2.0,1,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
240000,11.0,11.0,0,0,0,1,0,0,0,0,0,0,4.0,1,0,0,0
180000,3.0,3.0,0,0,1,0,0,0,0,0,0,0,4.0,1,0,0,0
250000,14.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
300000,8.0,8.0,0,1,0,0,0,0,0,1,0,0,3.0,0,0,0,1
350000,12.0,2.0,0,0,0,0,0,0,0,1,0,0,3.0,1,0,0,0
249000,6.0,0.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
300000,8.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
450000,7.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
205000,12.0,4.0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,0,0
268000,11.0,9.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
370000,9.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
239000,7.0,2.0,0,0,0,1,0,0,0,0,0,0,3.0,1,0,0,0
310000,20.0,5.0,0,1,0,0,0,1,0,0,0,0,3.0,1,0,0,0
510000,8.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
300000,25.0,1.0,0,1,0,0,0,0,0,1,0,0,3.0,0,0,0,1
300000,12.0,7.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
191000,7.0,0.0,1,1,0,1,0,0,0,0,0,0,3.0,1,0,0,0
200000,2.0,0.0,0,1,0,0,0,0,1,0,0,0,4.0,0,0,0,0
132000,3.0,3.0,1,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
170000,2.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
145000,5.0,2.0,0,0,0,1,0,0,0,0,0,0,3.0,1,0,0,0
116000,6.0,6.0,1,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
302000,8.0,4.0,0,1,0,0,1,0,0,0,0,0,3.0,0,0,1,0
284000,11.0,1.0,0,1,1,0,0,0,0,0,0,0,3.0,1,0,0,0
191000,0.0,0.0,1,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
125000,4.0,1.0,0,0,1,0,0,0,0,0,0,0,3.0,1,0,0,0
222000,8.0,6.0,1,0,0,0,0,0,0,1,0,0,3.0,0,0,0,1
270000,15.0,4.0,1,1,0,0,0,1,0,0,0,0,4.0,1,0,0,0
160000,5.0,2.0,0,0,1,0,0,0,0,0,0,0,3.0,0,0,0,0
579000,15.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
191000,8.0,3.0,0,0,0,0,0,0,0,1,0,0,3.0,0,1,0,0
209000,12.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
274000,17.0,2.0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,0,0
120000,4.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0
211000,6.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0
330000,10.0,1.0,0,1,0,0,0,0,0,0,0,1,3.0,1,0,0,0
330000,5.0,5.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
137000,4.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
250000,2.0,2.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
226000,6.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
156000,2.0,1.0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,1,0
94000,2.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
210000,10.0,8.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
109000,24.0,13.0,1,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
265000,11.0,3.0,0,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
127000,2.0,2.0,0,0,1,0,0,0,0,0,0,0,3.0,0,1,0,0
150000,10.0,3.0,0,0,0,1,0,0,0,0,0,0,4.0,1,0,0,0
185000,2.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
222000,7.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
318000,2.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
342000,8.0,2.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
224000,17.0,1.0,0,1,0,0,0,0,0,1,0,0,3.0,1,0,0,0
89000,4.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
622000,13.0,2.0,0,0,0,0,1,0,0,0,0,0,4.0,1,0,0,0
200000,2.0,0.0,1,1,0,0,1,0,0,0,0,0,3.0,0,0,0,1
340000,4.0,1.0,1,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
240000,9.0,1.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,0
151000,0.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
198000,2.0,2.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
380000,6.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
152000,1.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
155000,7.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
165000,7.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
270000,4.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
203000,9.0,1.0,1,0,0,1,0,0,0,0,0,0,3.0,0,0,0,0
254000,6.0,5.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
165000,5.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
180000,13.0,13.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
200000,7.0,7.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
195000,3.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
430000,5.0,5.0,1,1,0,0,0,0,1,0,0,0,4.0,1,0,0,0
141000,2.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
535000,3.0,0.0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,1,0
299000,5.0,5.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
140000,3.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
104000,5.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
300000,11.0,2.0,0,1,1,0,0,0,0,0,0,0,3.0,1,0,0,0
300000,9.0,6.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,1,0
278000,13.0,10.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
158000,1.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
300000,9.0,0.0,0,1,0,0,0,0,0,0,0,1,3.0,1,0,0,0
266000,9.0,3.0,0,1,0,0,0,0,0,0,0,1,3.0,1,0,0,0
170000,0.0,0.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
300000,2.0,1.0,0,0,1,0,0,0,0,0,0,0,4.0,0,0,0,1
160000,10.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0
210000,4.0,4.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
85000,4.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
282000,2.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
350000,10.0,4.0,1,0,0,0,0,0,0,1,0,0,3.0,0,0,0,1
312000,9.0,0.0,0,1,0,0,0,0,0,0,0,1,3.0,1,0,0,0
275000,4.0,3.0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0
280000,8.0,1.0,0,1,0,1,0,0,0,0,0,0,3.0,1,0,0,0
160000,18.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
230000,9.0,0.0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0
158000,12.0,8.0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,0,1
191000,1.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
150000,4.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
204000,3.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
216000,6.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
203000,4.0,1.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
118000,10.0,5.0,0,0,0,0,0,0,1,0,0,0,4.0,0,1,0,0
250000,8.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
330000,15.0,1.0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0
110000,5.0,3.0,0,0,1,0,0,0,0,0,0,0,3.0,0,0,1,0
278000,10.0,1.0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,0,0
170000,4.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
188000,5.0,1.0,1,0,0,0,1,0,0,0,0,0,3.0,0,0,0,0
113000,4.0,1.0,1,0,0,0,1,0,0,0,0,0,3.0,0,0,0,0
185000,7.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
240000,6.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
190000,5.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
440000,12.0,6.0,1,1,0,1,0,0,0,0,0,0,3.0,1,0,0,0
285000,14.0,13.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
260000,10.0,1.0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,1
235000,4.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
210000,4.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
293000,8.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
480000,15.0,3.0,0,0,0,0,0,0,0,1,0,0,3.0,0,0,0,1
220000,1.0,1.0,0,1,1,0,0,0,0,0,0,0,3.0,1,0,0,0
248000,10.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,0
410000,6.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
170000,14.0,0.0,1,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
120000,13.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
205000,11.0,0.0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,0
145000,3.0,3.0,0,0,0,1,0,0,0,0,0,0,3.0,1,0,0,0
103000,1.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
108000,6.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
300000,10.0,8.0,1,1,0,0,0,0,0,1,0,0,3.0,0,0,0,1
132000,9.0,6.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
255000,10.0,2.0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,0,0
160000,2.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
318000,5.0,5.0,1,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
145000,4.0,0.0,1,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
190000,1.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
181000,8.0,4.0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,0,0
360000,15.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
246000,10.0,2.0,1,1,1,0,0,0,0,0,0,0,4.0,1,0,0,0
246000,3.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
287000,3.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
490000,15.0,4.0,0,0,0,1,0,0,0,0,0,0,3.0,1,0,0,0
170000,6.0,3.0,0,0,0,0,0,0,0,0,0,0,3.0,1,0,0,0
217000,13.0,9.0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,0,1
122000,7.0,7.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
333000,5.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
255000,4.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
195000,5.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
192000,5.0,1.0,1,0,0,0,0,0,0,0,0,1,4.0,0,0,0,1
150000,4.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
189000,4.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
160000,16.0,10.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
220000,8.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
157000,13.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
210000,2.0,2.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
355000,10.0,3.0,0,0,0,0,0,0,0,1,0,0,3.0,0,0,0,1
301000,5.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
575000,7.0,0.0,0,0,0,1,0,0,0,0,0,0,3.0,0,0,0,0
180000,20.0,20.0,0,0,0,0,0,0,0,1,0,0,3.0,1,0,0,0
225000,11.0,3.0,1,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
420000,9.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
495000,20.0,12.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
275000,15.0,10.0,1,0,0,0,0,0,0,0,0,1,3.0,1,0,0,0
380000,18.0,18.0,1,0,0,0,0,0,0,0,0,1,3.0,0,0,0,1
183000,5.0,1.0,0,1,0,1,0,0,0,0,0,0,4.0,0,0,0,1
242000,10.0,1.0,0,1,0,0,1,0,0,0,0,0,3.0,1,0,0,0
182000,6.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
200000,5.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
192000,5.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
165000,5.0,5.0,0,0,0,0,1,0,0,0,0,0,3.0,0,0,1,0
300000,20.0,3.0,0,1,1,0,0,0,0,0,0,0,3.0,1,0,0,0
260000,6.0,6.0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,0,1
340000,10.0,3.0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0
240000,3.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,1,0
177000,3.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
78000,5.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
196000,6.0,4.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
172000,2.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
212000,10.0,3.0,0,1,1,0,0,0,0,0,0,0,3.0,0,0,0,1
96000,0.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
210000,3.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
180000,4.0,0.0,0,0,1,0,0,0,0,0,0,0,3.0,1,0,0,0
227000,2.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
260000,10.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
210000,2.0,2.0,1,1,0,0,0,0,1,0,0,0,3.0,0,0,1,0
260000,13.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
243000,6.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
148000,9.0,9.0,0,0,0,0,0,0,0,1,0,0,3.0,1,0,0,0
382000,7.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
305000,10.0,4.0,0,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
161000,8.0,6.0,1,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0
191000,2.0,2.0,0,1,0,1,0,0,0,0,0,0,4.0,0,0,0,1
198000,2.0,0.0,0,1,0,1,0,0,0,0,0,0,4.0,0,0,0,1
137000,0.0,0.0,1,0,0,0,0,1,0,0,0,0,3.0,1,0,0,0
312000,10.0,4.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
438000,8.0,0.0,0,0,0,0,0,0,0,1,0,0,4.0,1,0,0,0
648000,18.0,12.0,0,0,0,0,0,0,0,1,0,0,3.0,0,0,0,1
595000,14.0,1.0,0,1,0,0,0,0,0,1,0,0,3.0,1,0,0,0
150000,2.0,2.0,0,0,1,0,0,0,0,0,0,0,3.0,0,0,0,0
172000,5.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
360000,16.0,15.0,1,0,0,0,0,1,0,0,0,0,3.0,0,0,0,1
160000,8.0,3.0,1,1,0,0,0,1,0,0,0,0,3.0,0,0,0,0
200000,5.0,1.0,0,0,0,0,0,1,0,0,0,0,3.0,1,0,0,0
251000,4.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
290000,9.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
500000,5.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
250000,4.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
242000,17.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
125000,9.0,5.0,0,0,0,1,0,0,0,0,0,0,3.0,1,0,0,0
390000,5.0,2.0,0,0,1,0,0,0,0,0,0,0,3.0,1,0,0,0
360000,10.0,10.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
270000,6.0,6.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
340000,24.0,8.0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0
437000,7.0,5.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
223000,8.0,2.0,0,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
207000,2.0,1.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
285000,6.0,1.0,1,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
180000,7.0,0.0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,0
150000,4.0,2.0,0,0,1,0,0,0,0,0,0,0,3.0,0,0,0,1
160000,5.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
220000,8.0,4.0,0,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
280000,10.0,1.0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0
350000,7.0,1.0,1,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
406000,10.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
238000,6.0,2.0,0,0,1,0,0,0,0,0,0,0,3.0,1,0,0,0
163000,2.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
350000,15.0,1.0,0,1,0,1,0,0,0,0,0,0,3.0,0,0,0,1
480000,20.0,4.0,0,1,1,0,0,0,0,0,0,0,3.0,1,0,0,0
235000,3.0,3.0,0,0,0,0,0,1,0,0,0,0,3.0,1,0,0,0
195000,2.0,1.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
211000,6.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
175000,2.0,0.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
120000,2.0,2.0,1,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
227000,6.0,2.0,1,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
417000,8.0,6.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
299000,4.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,1,0
189000,2.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
192000,8.0,2.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
185000,6.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
250000,0.0,0.0,0,1,0,0,0,0,1,0,0,0,4.0,1,0,0,0
190000,3.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,1
182000,15.0,5.0,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,1
315000,13.0,2.0,0,1,0,1,0,0,0,0,0,0,3.0,1,0,0,0
222000,7.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
193000,3.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
190000,13.0,8.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
196000,6.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
191000,6.0,2.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
310000,9.0,2.0,0,0,1,0,0,0,0,0,0,0,3.0,1,0,0,0
100000,4.0,1.0,1,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
250000,12.0,6.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
240000,4.0,0.0,0,1,0,1,0,0,0,0,0,0,4.0,1,0,0,0
257000,4.0,4.0,1,1,0,0,0,0,0,0,0,1,3.0,0,0,0,1
135000,4.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
200000,8.0,8.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
130000,4.0,2.0,1,0,0,0,0,0,0,0,0,1,3.0,1,0,0,0
149000,8.0,8.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
135000,1.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
215000,3.0,2.0,0,1,0,1,0,0,0,0,0,0,3.0,1,0,0,0
275000,9.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
192000,5.0,2.0,0,1,0,0,0,1,0,0,0,0,3.0,0,0,0,1
304000,3.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
222000,7.0,7.0,1,1,0,1,0,0,0,0,0,0,4.0,1,0,0,0
228000,2.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
260000,9.0,1.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
102000,4.0,1.0,0,0,1,0,0,0,0,0,0,0,3.0,0,0,0,0
175000,10.0,5.0,0,1,1,0,0,0,0,0,0,0,3.0,1,0,0,0
165000,5.0,1.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
400000,25.0,2.0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,1,0
160000,11.0,8.0,0,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0
160000,1.0,1.0,0,0,0,1,0,0,0,0,0,0,3.0,1,0,0,0
105000,8.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
212000,8.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
195000,12.0,4.0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,0,0
356000,11.0,2.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
185000,2.0,1.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
136000,3.0,2.0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1
337000,6.0,6.0,0,1,0,0,0,0,1,0,0,0,2.0,1,0,0,0
222000,4.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,1
187000,5.0,0.0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,0,0
310000,15.0,3.0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,0,1
113000,3.0,3.0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0
620000,19.0,7.0,0,1,0,0,0,0,0,1,0,0,2.0,0,0,0,1
212000,5.0,1.0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,0,0
210000,4.0,1.0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,1
142000,0.0,0.0,0,1,0,0,0,0,1,0,0,0,3.0,0,0,0,0
129000,6.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
242000,2.0,2.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
215000,6.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
365000,10.0,6.0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0
135000,1.0,0.0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1
173000,10.0,2.0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1
134000,6.0,6.0,0,0,0,1,0,0,0,0,0,0,3.0,1,0,0,0
121000,9.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
328000,12.0,0.0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,0,0
300000,15.0,0.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0
259000,11.0,1.0,0,0,0,0,0,1,0,0,0,0,3.0,1,0,0,0
309000,14.0,2.0,0,1,0,0,0,0,0,1,0,0,3.0,1,0,0,0
493000,10.0,0.0,1,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
190000,10.0,6.0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0
255000,6.0,2.0,0,1,0,0,0,0,1,0,0,0,3.0,1,0,0,0
260000,15.0,2.0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1
275000,10.0,3.0,1,0,0,0,0,0,1,0,0,0,3.0,0,1,0,0
287000,19.0,3.0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0
144000,7.0,2.0,1,0,0,0,1,0,0,0,0,0,3.0,0,0,1,0
309000,10.0,1.0,0,1,0,0,0,1,0,0,0,0,2.0,1,0,0,0
189000,2.0,0.0,0,1,0,0,0,0,1,0,0,0,2.0,0,0,0,1
